,x,y,t,xE,yE
0,149.45487364620942,670.3690804841792,0.0,0.03262635379057883,0.018419515820778543
1,394.69999999999993,707.3707317073171,1.0,0.08947368421059453,0.002310654685498105
2,355.9194312796209,710.9763033175356,2.0,0.08056872037911944,0.023696682464446894
3,249.01350936444578,504.8268345102855,3.0,0.07310480878256535,0.08667702997053307
4,341.4024201853759,720.0947476828012,4.0,0.08369092573522292,0.011414349467865273
5,286.0890243902439,531.662195121951,5.0,0.037076338295826364,0.0001425403867040279
6,181.1339419784972,400.0967625683224,6.0,0.12615903160380498,0.09768187612205383
7,120.41252580867172,669.0824501032348,7.0,0.06272171608075852,0.03294515273975578
8,567.5392103839913,599.6598161168198,8.0,0.07225458416156286,0.2458033779662944
9,416.9322560596644,688.282784338098,9.0,0.06774394033561748,0.10836573344689113
10,601.4264844486333,734.4321394910463,10.0,0.06789757383856423,0.00606275614469713
11,719.0835214446952,272.6043505027704,11.0,0.10558026822459128,0.045526973358622554
12,690.3300239295351,257.8578992922967,12.0,0.2312584974362939,0.2902488558514691
