,x,y,t,xE,yE
0,101.62031581428236,583.4975253358473,0.0,0.019684185717636072,0.0024746641527144675
1,91.07276995305162,529.5019561815336,1.0,0.030678322810449927,0.01919756084395948
2,542.0107015457788,540.6428854538248,2.0,1.0237812128418602,0.8267934998017721
3,882.001843621399,522.1288888888888,3.0,0.2035789793165322,0.012108941913793228
4,341.21792861754136,524.6068431245966,4.0,0.43907621337651354,0.06336486372702874
5,220.84248817751913,626.6244088759549,5.0,0.09395250044697218,0.09474785900578879
6,353.8277741846069,645.0359419754228,6.0,0.17760215947914085,0.09776993241206294
7,851.0490403023906,573.865298708949,7.0,0.11741637076667667,0.013446857097160658
8,264.9674091656015,545.6879678656198,8.0,0.10333038423771894,0.06444370994286162
9,839.9693536555545,526.5647567038878,9.0,0.11283191642409311,0.00915633959042304
