,x,y,t,xE,yE
0,639.3741908827985,597.241082495524,0.0,0.031333739941387,0.012511066952554628
1,399.49600638977637,723.480146052031,1.0,0.003993610223631094,0.01985394796895434
2,161.49807622504537,676.6258439201451,2.0,0.04602143052481858,0.03169032643019868
3,231.35728538970662,404.81645757186607,3.0,0.04009410641363995,0.005319557338222119
4,663.9081988661143,732.2564326210205,4.0,0.017787907210166327,0.023555908691741005
5,484.0116017964072,689.3400698602794,5.0,0.011601796407205711,0.032811495652789735
6,312.4930613288994,506.05237577540447,6.0,0.005881841719899628,0.0010937241224196323
7,349.7596371882086,534.395794681509,7.0,0.011791383219956838,0.032776747062468664
8,764.9317336938154,271.292531260561,8.0,0.038854541478686395,0.005766554678667248
9,734.3793257423532,253.31374562774428,9.0,0.04901301986176691,0.06455995999183956
