,x,y,t,xE,yE
0,640.8402535657688,640.7752773375595,0.0,0.9150199209089492,0.9786167434373976
1,139.79433755358392,394.956933506131,1.0,0.07641074573581268,0.029461051692120783
2,570.2192233544478,534.7080694023684,2.0,0.32872185103168894,0.18234155653567227
3,623.0476428036917,532.866924420055,3.0,0.21307490245713348,0.10889972869703185
4,821.9894179894181,555.8840939153439,4.0,0.054017472622277775,0.0332187461548122
5,319.1705225368968,501.0712006382131,5.0,0.1678613014870553,0.04594811296057416
6,493.0609799713878,614.3751788268955,6.0,0.17157816814710317,0.14973811662605954
7,675.4938747207027,528.4668310347485,7.0,0.016643391012360245,0.01145762855537358
8,333.44302809573367,556.6590790842873,8.0,0.27306023234204346,0.0029276647289679107
9,856.5495428616082,554.301906696882,9.0,0.14824134317001023,0.0806485623918039
10,641.4976315133384,515.5380204437797,10.0,0.13488641529921755,0.06982269347518726
