,x,y,t,xE,yE
0,657.4631043256998,406.27862595419845,0.0,0.09643765903309336,0.08804071246822029
1,801.5344352617079,337.29201101928373,1.0,0.034435261707926657,0.0062967335694484716
2,789.4193872425917,497.5871421396285,2.0,0.019387242591710672,0.012857860371502737
3,162.28482773378985,633.4937941365291,3.0,0.046298094024715825,0.016972944476137945
4,193.17639971082016,551.5170696441481,4.0,0.03492104389681754,0.05651526151224053
5,781.1301536420914,566.0130982646182,5.0,0.1631206750584192,0.18452683604675035
6,765.4215919677052,520.8210330193562,6.0,0.16971226845711948,0.0849820182378346
7,280.0075070120442,648.4499257548259,7.0,0.16756717193207465,0.051557924699295994
8,249.68908396946563,529.633282442748,8.0,0.25970309252898127,0.12115306269414619
9,817.0125433680278,516.4885813412635,9.0,0.30070803355091985,0.09460905324763744
