,x,y,t,xE,yE
0,2522.1800822012724,2326.459726554893,0.0,8.220127239837894e-05,0.000273445106777217
1,1704.1224390507195,1042.5737930598884,1.0,0.006497021734042167,0.0059170850391057975
2,1619.8909161943661,994.1173438810026,2.0,0.0009161943661274563,0.0026561189973745057
3,2191.618468121785,1124.2066848569168,3.0,0.008231901312658413,0.0019765604060259334
4,2305.7434705589676,830.4172122655206,4.0,0.006902101428606592,0.009130888725539486
5,2061.168706332135,1174.9830252115523,5.0,8.347678208135286e-05,0.01379007507187302
6,2065.398570907562,1965.091044411873,6.0,0.08883639428752525,0.03579924594400984
7,2114.174880206411,583.7542868539023,7.0,0.0007571873564884506,0.0020870837747818103
8,2048.6627867874613,2085.9310557688977,8.0,0.05234502039302717,0.07898439174482062
9,1883.24422548048,1740.891301670042,9.0,0.06166417257814675,0.09779914739678003
10,2074.5355615099443,1998.6735386370851,10.0,0.01860515672239368,0.03187197041846351
11,2336.615965043845,2322.251606592505,11.0,0.06616424703213171,0.004594640313905665
12,2359.903434699648,571.8035377110075,12.0,0.009495305708793294,0.0059860985163162515
13,2094.6437629501675,505.28424032669193,13.0,0.0015163079208141915,0.0051369626853606815
14,1744.4836602957548,846.7784922054449,14.0,0.0009016750651614436,0.00968513445660076
15,1627.301922383245,947.0100870605842,15.0,0.002856962684280295,0.013277425397139218
