,x,y,t,xE,yE
0,1528.337724445293,757.9069005675109,0.0,0.0077752067142260375,0.0017288741134771598
1,2002.8937523650654,2598.3449979497345,1.0,0.017640039997852713,0.01588402568390099
2,1955.9123177573617,1550.997265493574,2.0,0.020266512301187308,0.03644237159443456
3,2259.4104026319806,2155.3003554577685,3.0,0.33610544322553976,0.11731522496237737
4,2272.4278384984445,1782.4947945132533,4.0,0.1604392310452764,0.11326409480532579
5,1973.286093155325,1564.4782825221553,5.0,0.030279201836661784,0.060477167767212174
6,2063.157261349842,1690.706337906536,6.0,0.013678821098196788,0.06075611055805303
7,1972.6889854075182,1461.4386191701929,7.0,0.11412403968086465,0.027184896350587063
8,1974.9445948820107,1499.5851603103335,8.0,0.10261541841845129,0.05003282271366111
9,1936.445097140359,1103.0385472451524,9.0,0.016031396414302537,0.0341171147092334
10,1889.7621359493903,1025.6925977997753,10.0,0.04846688464211138,0.1160352937498946
11,1870.3417622177476,549.1834858259257,11.0,0.008428884414267182,0.0019382068780671381
12,2018.744632241452,1571.8976260729908,12.0,0.013288957870019602,0.04640377775550785
13,2146.6124300465767,2214.8844977112635,13.0,0.04819171508131192,0.06325418794745843
14,1885.8517135569155,1091.043254739119,14.0,0.006844821831923919,0.03789084560654419
15,2232.146513156375,1453.1549693294512,15.0,0.07909742603794329,0.057109322234187916
