,x,y,t,xE,yE
0,171.05787781350483,673.3290460878885,0.0,0.0110877037365483,0.018701260302307298
1,426.8701002734731,707.5888787602553,1.0,0.012252667703371438,0.0006434661376367919
2,280.0537966794635,505.06481527646207,2.0,0.009210692202370242,0.04570699620729334
3,140.01767778224186,673.1630172760144,3.0,0.017677782241861454,0.005122539172338005
4,632.6240693274747,733.5106798486513,4.0,0.012294308888964555,0.01067984865130711
5,604.3940858238353,598.3041126109565,5.0,0.25895068870019067,0.2094009025570051
6,744.3802746979977,272.5738044017872,6.0,0.025130707407685336,0.006236834219618158
7,317.4519973926809,532.5491200297979,7.0,0.006214260150759756,0.01899954787019402
8,370.44778687551917,721.4248249673668,8.0,0.006610404930935441,0.008998562044947742
9,205.73091076356945,402.6394182327945,9.0,0.058454187887072365,0.011626669519091254
10,449.9759834978636,689.0831000442022,10.0,0.02401650213641915,0.006176967279106276
11,712.7718719833667,255.29721541546002,11.0,0.0795470483527961,0.0902037293164429
