,x,y,t,xE,yE
0,101.19641025641022,664.1353846153844,0.0,0.005934065934027222,0.007472527472746801
1,126.6514079204939,667.5682879084474,1.0,0.059435453000080726,0.026119233748564587
2,358.7779456193354,710.3015105740182,2.0,0.08075003283850088,0.02457638250358662
3,530.3599861543786,599.6119764624439,3.0,0.0836228681778018,0.15332984590250967
4,155.72531494722506,397.76553455907384,4.0,0.13622351431340313,0.11395262041333831
5,313.60792951541845,714.6808920704844,5.0,0.3736881316403757,0.19559795283738793
6,662.5758243031814,261.1612678912905,6.0,0.20206192694381075,0.09863309880851791
7,564.5302132701423,736.1155213270142,7.0,0.03021327014232611,0.002313779844409921
8,252.21084745762712,529.6305084745763,8.0,0.04931514399889139,0.045142620917808594
9,216.0338372930166,503.6813054955603,9.0,0.055271617874486006,0.011763811370383789
10,378.9773009950249,687.5786691542289,10.0,0.02269900497509525,0.07866915422891907
