,x,y,t,xE,yE
0,348.1046511627907,564.3023255813954,0.0,5.416445822070861,3.199090595494726
1,827.8909952606635,572.654028436019,1.0,4.111302702298889,4.300195121677556
2,634.344262295082,359.94535519125685,2.0,5.521597671800624,3.891600561270899
3,319.82142857142856,519.5982142857143,3.0,2.9617028334168483,3.0221202982242077
4,877.0571428571428,574.8628571428571,4.0,3.794302925950636,3.804289737672889
5,369.79041916167665,508.78443113772454,5.0,7.955589557884761,3.072223951103993
6,344.625641025641,505.7435897435897,6.0,5.2660849053268945,3.3506061351217213
7,876.8219895287958,561.7434554973822,7.0,3.92598248215044,3.991108782792363
8,344.2603550295858,571.3727810650887,8.0,5.406846623171251,3.1524525935268826
9,832.9645390070922,559.4751773049645,9.0,7.838268866914348,2.990722202880783
