,x,y,t,xE,yE
0,112.97837329572167,416.49365303244,0.0,0.02162670427833291,0.006346967559977657
1,280.86537364517966,632.6075299486594,1.0,0.03558641113710579,0.03306186355297918
2,662.2023346303503,432.03112840466935,2.0,0.0023346303502648877,0.031128404669345855
3,476.8186046511628,642.0511627906975,3.0,0.018604651162786465,0.05116279069750362
4,498.7594054807244,645.1096144914073,4.0,0.08940548072441061,0.09961449140734203
5,468.76467268623026,612.9542889390519,5.0,0.17785604940192815,0.24164526089101537
6,733.8751601684056,444.9848068826652,6.0,0.19679759530619884,0.11930980664183338
7,705.5013712544439,426.5719146775013,7.0,0.188602244400897,0.08662190786455626
8,251.16137949190468,633.963472423325,8.0,0.14859355391741993,0.20606002440318247
9,266.0922362309223,382.86842354725565,9.0,0.072676049779444,0.022804522919793603
10,304.46971768680123,631.6702324459101,10.0,0.09934308667943094,0.05144791552333337
11,521.5413105413105,610.4501424501424,11.0,0.1813105413105086,0.017857549857620142
