,x,y,t,xE,yE
0,350.38696326952913,367.66787377133994,0.0,0.11303673047086704,0.08888298541681534
1,635.9224072672218,495.29485238455715,1.0,0.08782080105642909,0.1562754349917264
2,391.87776947971133,379.24296738859846,2.0,0.1800339884967598,0.2714834784535647
3,768.6387913509517,624.6469229347626,3.0,0.0253161736467275,0.06536265107469914
4,868.6083009079118,660.4408236057068,4.0,0.06235496196587961,0.024607389490566255
5,760.283394160584,316.3368613138686,5.0,0.023231558957936462,0.03712242596878831
6,648.9993412384716,556.9525691699605,6.0,0.0965634606938516,0.11923583662716436
7,880.1018001241463,552.5195530726256,7.0,0.07872320106935675,0.03493768801024194
8,227.96024816176467,434.41636029411757,8.0,0.053204753033538846,0.0500074188869175
9,913.7543255432554,549.391389913899,9.0,0.20831327331674027,0.05089911635303504
10,274.2150250941028,449.9101317440402,10.0,0.363406278446192,0.07189644992255285
