,x,y,t,xE,yE
0,487.73011250827267,490.04248841826603,0.0,0.3160413378811777,0.3501807259583398
1,367.48791397030834,611.0744194899124,1.0,0.018579536185165443,0.009484424977364592
2,517.6988579750134,420.63179274929104,2.0,0.006550282705732641,0.005419122917410752
3,208.60911740216486,624.4810158201499,3.0,0.07357237846817309,0.011875175110785527
4,191.97762669534148,376.37028686392176,4.0,0.07686333656285875,0.007575731498084639
5,639.5382210773105,450.66247937711654,5.0,0.07064989043145385,0.037479377116540036
6,174.70410723245647,623.9990681671565,6.0,0.029864808214040986,0.02365910557082109
7,600.5266525734378,430.1531820090681,7.0,0.021798975013761965,0.005329861215927536
8,407.05489317436184,609.0485983302659,8.0,0.2614704620017995,0.0386743970068094
9,898.7784878487848,398.5575157515752,9.0,0.056157820506504016,0.037830712205102444
