,x,y,t,xE,yE
0,930.4858889934148,391.5475070555033,0.0,0.014111006585153517,0.04750705550327438
1,96.58723404255319,413.0774468085106,1.0,0.012765957446808328,0.010780141843948361
2,630.875523499302,433.0711959050721,2.0,0.030726500698051492,0.00869590507210205
3,723.061767005473,445.8948397185301,3.0,0.011767005473029713,0.005160281469920847
4,433.19625450917187,612.851868907821,4.0,0.00782712348119596,0.015478030954538403
5,271.59542509586146,629.5263255321962,5.0,0.021707147143509256,0.008930878060199668
6,223.82463912244222,629.9525359370762,6.0,0.03892483672793543,0.07127358673336034
7,674.5993227138897,427.46960301111915,7.0,0.01622815801577998,0.07275487358333098
8,702.1027385080466,447.28065261847604,8.0,0.031764415929980756,0.011646770522823686
9,483.64279044951314,609.8712818460717,9.0,0.0007240288489362608,0.0032568993157294436
10,239.59699741965753,380.7008562045508,10.0,0.010191864101970953,0.04807842677302512
